index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
11,0,14,300.221,298.594,684662784,3743969280,2917.58,11.02916;7.722798;8.788502;9.718654;11.244207;12.147296;13.359203;14.535668;15.505676;16.641305;17.475558;18.509232;19.798583;20.9873;-1,10.9375;7.71875;8.65625;9.71875;11.234375;12.109375;13.234375;14.5;15.46875;16.5625;17.375;18.40625;19.734375;20.890625;-1,0.438555;0.215488;0.301263;0.923891;1.080792;1.09365;1.183436;1.238713;1.3869;1.372304;1.396712;1.449489;1.588793;1.649044;-1,0.4375;0.21875;0.296875;0.859375;1.078125;1.09375;1.1875;1.21875;1.390625;1.34375;1.390625;1.453125;1.578125;1.640625;-1,403;403;403;403;403;403;403;403;403;403;403;403;403;403;-1,0;350196;2141580;4022942;5905683;8070597;10236214;12402047;14568180;16734709;18901742;21069399;23237812;25407125;-1,0;350187;446392;543429;642101;742255;842409;942564;1042720;1142877;1243035;1343194;1443354;1543515;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,19;18;18;18;18;18;18;18;18;18;18;18;18;18;-1,19;19;19;19;19;19;19;19;19;19;19;19;19;19;-1,15757175;76342833;139850253;203365900;275950493;348560360;421186966;493924379;572789815;652069440;731480793;810933827;890441089;970006703;-1,671.37;702.22;708.86;731.43;884.68;1074.05;1296.51;1536.91;1794.25;2040.98;2300.64;2561.16;2823.39;3084.48;-1,675.45;696.87;721.62;847.1;1052.05;1265.38;1502.92;1753.16;2003.04;2262.99;2522.99;2785.59;3046.24;3308.38;-1
12,1,4,33.54,33.391,410755072,570609664,152.45,9.069221;4.022851;5.003428;5.99157,9.015625;3.984375;5.0;5.9375,0.358423;0.082959;0.135065;1.578464,0.328125;0.078125;0.140625;1.578125,378;378;378;378,0;314380;551595;868883,0;314378;400408;487246,0;1;1;1,7;6;6;6,7;7;7;7,14092190;24592343;37697122;50805931,414.84;427.55;441.0;474.08,420.81;430.74;467.59;544.2
13,1,4,37.491,37.406,461193216,628903936,159.94,9.659842;4.889914;5.869675;6.869488,9.625;4.875;5.84375;6.84375,0.397094;0.108054;0.162582;1.809067,0.40625;0.09375;0.171875;1.8125,394;394;394;394,0;332587;907326;1566681,0;332584;423721;515600,0;4;4;4,4;0;0;0,4;4;4;4,14939649;36419756;60648268;84885048,456.93;474.73;481.71;508.34,461.04;474.28;501.68;599.79
14,0,18,343.717,342.031,490172416,1184948224,662.59,10.329182;4.377993;5.511391;6.500862;7.566566;8.55282;9.452433;10.646354;11.568984;12.810099;13.59076;14.643707;15.607869;16.426152;17.604104;19.080064;19.699229;20.725369;-1,10.265625;4.359375;5.484375;6.46875;7.484375;8.546875;9.421875;10.5625;11.484375;12.75;13.546875;14.59375;15.546875;16.359375;17.59375;18.859375;19.59375;20.671875;-1,0.417493;0.093454;0.151119;0.170192;0.167489;0.185143;0.222441;0.224888;0.277634;0.230845;0.265715;0.24761;0.299139;0.319168;0.309804;0.310634;0.325594;0.348527;-1,0.421875;0.09375;0.140625;0.171875;0.15625;0.1875;0.21875;0.203125;0.28125;0.21875;0.265625;0.25;0.296875;0.3125;0.3125;0.3125;0.328125;0.34375;-1,400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;400;-1,0;341858;599765;944647;1290762;1637381;1984000;2330619;2677238;3023857;3370476;3717095;4063714;4410333;4756952;5103571;5450190;5796809;-1,0;341854;435093;529116;624615;720610;816605;912600;1008595;1104590;1200585;1296580;1392575;1488570;1584565;1680560;1776555;1872550;-1,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1,7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,15371912;26788716;41034249;55283825;69550252;83820891;98087318;112357957;126849625;142156473;157647713;173134743;188625980;204117217;219604247;235095484;250582514;266073751;-1,484.66;494.74;503.72;529.28;556.24;580.09;612.99;653.38;692.16;742.13;781.61;820.86;862.1;903.39;939.05;981.18;1018.94;1052.49;-1,488.63;495.94;525.57;547.46;576.26;602.27;637.7;678.2;718.48;768.39;807.3;847.11;890.03;927.84;965.96;1007.17;1042.21;1075.78;-1
15,0,18,339.152,336.953,728887296,1194942464,444.46,9.242686;4.96141;5.852417;6.832167;7.756823;8.717526;9.677353;10.772358;11.575279;12.320443;13.32569;14.498003;15.213094;17.09964;18.386919;18.578516;19.474972;20.741618;-1,9.203125;4.875;5.84375;6.78125;7.640625;8.71875;9.609375;10.703125;11.5625;12.265625;13.296875;14.453125;15.171875;17.03125;18.234375;18.3125;19.359375;20.484375;-1,0.379156;0.134322;0.164801;0.180589;0.190859;0.210264;0.273213;0.228691;0.230677;0.288061;0.283256;0.268298;0.284103;0.299826;0.321437;0.324033;0.348813;0.346553;-1,0.375;0.125;0.171875;0.171875;0.1875;0.203125;0.28125;0.234375;0.21875;0.28125;0.28125;0.265625;0.28125;0.296875;0.328125;0.28125;0.359375;0.34375;-1,387;387;387;387;387;387;387;387;387;387;387;387;387;387;387;387;387;387;-1,0;319501;870465;1503158;2136949;2771177;3405406;4039636;4673867;5308099;5942332;6576566;7210801;7845037;8479274;9113512;9747751;10381991;-1,0;319497;407095;495414;585045;675112;765179;855246;945313;1035380;1125447;1215514;1305581;1395648;1485715;1575782;1665849;1755916;-1,0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,14331889;34924510;58172521;81428806;104701942;127975078;151248214;174521350;197982906;223156546;248502256;273843759;299189468;324535177;349880885;375226594;400572303;425918011;-1,712.71;730.42;735.99;755.84;780.2;802.59;823.18;843.34;863.58;893.91;914.4;934.76;957.01;979.29;999.83;1020.04;1043.09;1082.64;-1,717.27;729.31;751.21;771.32;797.07;817.86;838.43;858.8;880.68;909.55;929.95;950.47;974.38;995.12;1015.23;1035.83;1064.9;1105.46;-1
16,0,19,371.358,370.156,776736768,1247150080,448.62,10.126855;4.446035;5.701653;6.540189;7.687047;8.312589;9.351211;10.408536;11.274461;12.444406;13.613856;14.520355;15.498244;16.508949;17.332327;18.760762;19.486165;20.715279;21.51523;-1,10.0;4.421875;5.703125;6.515625;7.6875;8.28125;9.328125;10.359375;11.234375;12.421875;13.609375;14.5;15.484375;16.390625;17.296875;18.671875;19.4375;20.703125;21.421875;-1,0.415929;0.081592;0.14241;0.16054;0.17251;0.21166;0.1995;0.207943;0.206343;0.235736;0.23071;0.257309;0.259952;0.278584;0.272152;0.294173;0.289954;0.335403;0.326182;-1,0.421875;0.09375;0.140625;0.15625;0.15625;0.21875;0.203125;0.203125;0.1875;0.234375;0.21875;0.265625;0.265625;0.28125;0.28125;0.296875;0.28125;0.328125;0.328125;-1,395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;395;-1,0;337237;591653;931846;1273148;1614902;1956656;2298410;2640164;2981918;3323672;3665426;4007180;4348934;4690688;5032442;5374196;5715950;6057704;-1,0;337233;429273;522047;616151;710701;805251;899801;994351;1088901;1183451;1278001;1372551;1467101;1561651;1656201;1750751;1845301;1939851;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,11;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;-1,15157903;26418433;40469642;54529123;68601243;82677575;96749694;110821814;125082471;140178563;155459119;170735464;186016016;201292363;216568708;231849261;247125607;262401952;277682505;-1,758.07;768.16;775.86;796.42;820.39;843.68;864.89;886.02;906.92;936.34;957.39;978.43;1001.18;1024.3;1045.61;1066.96;1088.47;1110.47;1149.41;-1,762.09;768.22;792.76;812.74;839.77;860.93;882.15;903.24;924.74;953.6;974.8;995.8;1020.69;1041.81;1063.04;1084.88;1106.76;1128.96;1167.72;-1
17,1,7,75.337,75.078,778727424,999989248,211.01,10.575165;4.445305;5.61981;6.614458;7.592711;8.670444;9.684765,10.5625;4.421875;5.609375;6.609375;7.515625;8.640625;9.609375,0.435498;0.084249;0.149579;0.166293;0.183413;0.21568;2.565417,0.4375;0.09375;0.140625;0.171875;0.1875;0.203125;2.5625,407;407;407;407;407;407;407,0;351313;616358;970753;1326360;1682595;2039070,0;351311;447043;543536;641424;739782;838142,0;1;1;1;1;1;1,19;18;18;18;18;18;18,19;19;19;19;19;19;19,15812729;27546334;42184775;56831457;71507556;86191968;100897282,760.37;772.67;778.55;799.93;826.23;850.68;874.79,764.5;772.81;796.17;817.68;846.81;870.65;953.69
18,1,8,90.971,90.625,782352384,1177718784,377.05,9.402644;4.74755;5.82508;6.708105;8.289816;9.114784;9.878352;10.968926,9.375;4.734375;5.828125;6.671875;8.25;9.03125;9.890625;10.9375,0.380468;0.1068;0.16455;0.281826;0.369311;0.386977;0.381739;2.879978,0.375;0.109375;0.171875;0.265625;0.34375;0.375;0.390625;2.859375,393;393;393;393;393;393;393;393,0;325689;888435;1534089;2181012;2914541;3648081;4381635,0;325683;414991;505090;596717;689153;781591;874029,0;6;6;6;6;6;6;6,6;0;0;0;0;0;0;0,6;6;6;6;6;6;6;6,14618637;35650754;59376306;83105894;109625811;136145727;162665641;189189767,762.71;779.62;785.17;804.27;845.97;902.36;955.3;1009.32,766.5;778.49;799.55;836.46;896.22;949.82;1003.85;1123.19
19,0,18,353.893,353.031,783511552,1255710720,450.32,10.688605;4.507794;5.675564;6.633454;7.698584;8.648989;9.800611;10.840434;11.912234;13.015446;13.952763;15.034099;16.064975;17.205647;18.203666;19.412587;20.363;21.513715;-1,10.609375;4.5;5.671875;6.640625;7.6875;8.65625;9.8125;10.8125;11.90625;13.0;13.921875;15.046875;16.0;17.140625;18.1875;19.359375;20.328125;21.46875;-1,0.439824;0.084576;0.150566;0.167723;0.183773;0.196882;0.205969;0.217955;0.234722;0.250031;0.250337;0.263288;0.282273;0.302687;0.297633;0.313965;0.318447;0.377843;-1,0.4375;0.078125;0.140625;0.171875;0.171875;0.1875;0.203125;0.21875;0.234375;0.25;0.25;0.265625;0.28125;0.3125;0.296875;0.328125;0.3125;0.34375;-1,409;409;409;409;409;409;409;409;409;409;409;409;409;409;409;409;409;409;-1,0;356058;624681;983841;1344174;1704999;2065862;2426749;2787664;3148665;3509630;3870635;4231792;4593019;4954452;5315811;5677076;6038643;-1,0;356054;453053;550810;649953;749562;849171;948780;1048389;1147998;1247607;1347216;1446825;1546434;1646043;1745652;1845261;1944870;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,9;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,16031043;27925181;42762208;57603283;72465417;87327536;102189647;117125515;133077324;149123360;165263562;181412119;197564857;213725929;229887028;246039748;262209179;278386983;-1,765.05;777.38;783.3;804.71;830.41;856.02;878.53;900.75;931.97;955.03;977.49;1001.09;1023.75;1048.39;1070.99;1093.75;1116.28;1155.12;-1,769.18;777.46;800.89;821.79;852.12;874.41;896.97;920.18;951.11;973.61;996.03;1019.94;1044.59;1067.33;1089.91;1112.62;1135.27;1174.15;-1
20,0,18,345.978,345.031,774135808,1229787136,434.54,10.474233;4.461194;5.605243;6.597944;7.645071;8.752171;9.662578;10.852677;11.682355;12.581324;13.49123;14.710843;15.674247;16.766249;17.716826;18.685239;19.766016;20.819343;-1,10.453125;4.46875;5.609375;6.578125;7.640625;8.734375;9.625;10.84375;11.6875;12.5625;13.46875;14.625;15.609375;16.6875;17.671875;18.625;19.703125;20.765625;-1,0.435796;0.078982;0.140564;0.162816;0.174191;0.187146;0.21247;0.215205;0.216152;0.240259;0.236354;0.255371;0.265756;0.281895;0.279654;0.296538;0.302265;0.314869;-1,0.4375;0.078125;0.140625;0.15625;0.171875;0.1875;0.203125;0.21875;0.203125;0.25;0.25;0.265625;0.265625;0.28125;0.28125;0.296875;0.296875;0.3125;-1,403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;403;-1,0;346559;608006;957609;1308440;1659782;2011124;2362466;2713808;3065150;3416492;3767834;4119176;4470518;4821860;5173202;5524544;5875886;-1,0;346555;441035;536299;633035;730269;827503;924737;1021971;1119205;1216439;1313673;1410907;1508141;1605375;1702609;1799843;1897077;-1,0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;-1,9;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15590199;27163297;41603179;56051316;70512092;84977081;99442069;113902845;129408206;145015920;160717887;176419852;192121817;207819576;223521541;239223506;254925471;270627435;-1,755.75;765.95;773.73;794.8;820.04;842.94;864.75;886.32;915.83;939.05;960.75;982.39;1005.21;1028.8;1050.59;1072.18;1093.93;1131.57;-1,759.82;765.99;791.04;811.61;839.19;860.79;882.39;903.98;935.46;956.98;978.52;1000.45;1025.12;1046.75;1068.52;1090.2;1111.77;1149.6;-1
21,0,18,354.586,351.266,773804032,1253257216,457.24,10.156023;5.073997;6.216719;7.182651;8.285417;9.195329;10.150431;11.211765;12.236071;13.237203;14.259972;15.278333;16.326902;17.271691;18.315955;19.293339;20.289437;21.421025;-1,9.8125;4.984375;6.125;7.03125;8.140625;9.203125;10.109375;11.09375;12.078125;13.15625;14.03125;15.15625;16.078125;16.984375;18.234375;19.140625;20.234375;21.3125;-1,0.415823;0.116709;0.17556;0.189411;0.209977;0.219478;0.229906;0.239172;0.266834;0.263675;0.271994;0.285518;0.301303;0.314175;0.319292;0.330133;0.335735;0.352732;-1,0.390625;0.109375;0.171875;0.203125;0.203125;0.21875;0.234375;0.234375;0.265625;0.265625;0.265625;0.296875;0.296875;0.3125;0.3125;0.296875;0.34375;0.34375;-1,402;402;402;402;402;402;402;402;402;402;402;402;402;402;402;402;402;402;-1,0;339581;926449;1599684;2274036;2948842;3623661;4298487;4973316;5648148;6322983;6997821;7672662;8347506;9022353;9697203;10372056;11046912;-1,0;339570;432566;526298;621367;716888;812423;907964;1003507;1099052;1194599;1290148;1385699;1481252;1576807;1672364;1767923;1863484;-1,0;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;-1,15264916;37197211;61941312;86685260;111450270;136215277;160976070;185741075;210956656;237745059;264717872;291686487;318655095;345627908;372600709;399569325;426542132;453514931;-1,755.21;772.6;778.3;798.85;823.76;846.29;867.54;888.57;909.77;940.39;961.5;982.84;1005.1;1028.46;1049.77;1071.13;1092.95;1124.19;-1,759.25;771.38;793.96;814.09;841.22;862.37;883.44;904.63;927.46;956.56;977.73;999.18;1023.48;1044.7;1066.2;1087.43;1111.99;1146.29;-1
22,1,6,58.524,57.953,801665024,982061056,172.04,9.780852;4.278464;5.383627;6.359933;7.308614;8.318494,9.75;4.21875;5.296875;6.3125;7.21875;8.15625,0.398406;0.077986;0.137816;0.158843;0.191224;2.182113,0.390625;0.078125;0.140625;0.171875;0.1875;2.140625,392;392;392;392;392;392,0;333164;584103;920258;1257636;1595514,0;333160;424000;515617;608696;702265,0;6;6;6;6;6,6;0;0;0;0;0,6;6;6;6;6;6,14965382;26073827;39951811;53838052;67741144;81644235,781.52;791.59;799.22;819.48;843.37;868.49,785.53;791.57;815.91;835.77;864.17;936.59
23,1,6,63.651,63.266,802926592,1142394880,323.74,9.820624;5.010791;6.167683;7.208465;8.073563;9.146725,9.75;4.953125;6.140625;7.171875;8.0625;9.0625,0.407423;0.214759;0.301974;0.384558;0.407614;2.485426,0.40625;0.21875;0.3125;0.390625;0.40625;2.46875,400;400;400;400;400;400,0;335044;911697;1665567;2420567;3176028,0;335040;426894;519806;614068;708778,0;6;6;6;6;6,6;0;0;0;0;0,6;6;6;6;6;6,15051097;36611522;63905233;91203001;118517620;145832238,782.66;799.79;812.99;867.8;930.23;985.68,786.55;805.5;862.25;920.7;980.04;1089.5
24,0,18,351.758,350.297,803770368,1988677632,1130.02,9.021586;5.483058;6.590359;7.454098;8.486444;9.461205;10.418906;11.316358;12.340635;13.352419;14.102417;15.311498;16.171506;17.353526;18.373989;19.106327;20.111865;21.126811;-1,8.953125;5.484375;6.484375;7.453125;8.46875;9.375;10.359375;11.28125;12.296875;13.28125;14.0;15.21875;16.109375;17.234375;18.328125;19.03125;20.09375;21.015625;-1,0.370822;0.141442;0.199728;0.305557;0.361853;0.37719;0.397147;0.407485;0.440317;0.453339;0.488809;0.486796;0.518963;0.538507;0.571063;0.574325;0.590776;0.620509;-1,0.375;0.125;0.203125;0.296875;0.328125;0.375;0.40625;0.40625;0.40625;0.4375;0.484375;0.46875;0.515625;0.546875;0.578125;0.5625;0.59375;0.609375;-1,382;382;382;382;382;382;382;382;382;382;382;382;382;382;382;382;382;382;-1,0;316665;1325206;2414355;3504682;4679244;5853813;7028866;8203927;9378997;10554077;11729168;12904271;14079387;15254517;16429662;17604823;18780001;-1,0;316658;403921;491936;581370;671567;761767;851967;942168;1032370;1122573;1212777;1302982;1393188;1483395;1573603;1663812;1754022;-1,0;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1,7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;-1,14199176;49421242;87260642;125112518;165670197;206232088;246810895;287389702;328218296;372237831;416511215;460788803;505066390;549343972;593621556;637899138;682176717;726458500;-1,782.75;801.3;814.79;833.34;873.91;924.84;975.89;1027.24;1078.25;1137.04;1188.09;1251.37;1330.32;1409.22;1489.67;1568.74;1653.66;1741.84;-1,786.45;798.46;826.95;862.87;917.04;968.85;1020.25;1071.22;1121.83;1181.03;1236.09;1313.12;1392.86;1471.56;1552.3;1630.61;1718.35;1806.01;-1
25,1,7,93.83,93.438,817790976,1654972416,798.4,9.568412;7.011791;8.072486;9.061284;10.581993;11.47997;12.404869,9.5;7.0;8.046875;9.046875;10.53125;11.453125;12.390625,0.392605;0.201744;0.249276;0.771127;1.186157;1.535239;3.791749,0.375;0.203125;0.25;0.78125;1.1875;1.515625;3.75,392;392;392;392;392;392;392,0;328055;2010569;3776532;5543603;7572670;9602210,0;328054;418657;509982;602645;696634;790622,0;1;1;1;1;1;1,11;10;10;10;10;10;10,11;11;11;11;11;11;11,14729880;71633535;131247544;190869824;258914222;326975535;395036845,796.69;826.25;832.07;851.38;988.66;1165.73;1347.66,800.53;821.03;842.23;957.43;1153.38;1336.22;1578.33
26,0,8,153.888,153.438,840089600,2638712832,1715.3,8.729291;8.079449;9.00882;9.864569;11.45621;12.402456;13.447937;14.361086;-1,8.671875;8.078125;9.0;9.859375;11.46875;12.390625;13.40625;14.296875;-1,0.353487;0.233037;0.268052;1.158288;1.467189;1.493304;2.421905;8.880254;-1,0.34375;0.234375;0.28125;1.15625;1.453125;1.5;2.375;8.859375;-1,382;382;382;382;382;382;382;382;-1,0;308628;2619947;5011874;7405068;10137530;12870919;15604925;-1,0;308624;394671;481439;569600;659488;749379;839274;-1,0;3;3;3;3;3;3;3;-1,30;27;27;27;27;27;27;27;-1,30;30;30;30;30;30;30;30;-1,13826812;90687879;170170497;249665549;340060310;430501319;520971575;611483625;-1,817.17;864.69;870.07;888.73;1062.39;1302.87;1551.61;1866.53;-1,820.75;856.86;877.35;1049.32;1284.44;1528.29;1833.77;2173.96;-1
27,0,13,38601.113,262.0,422850560,3386290176,2826.16,10.064285;7.279674;8.430903;9.395522;10.991195;11.8858;13.010776;14.046807;15.111897;16.176359;17.264285;18.364192;19.332492;-1,10.03125;7.234375;8.375;9.390625;11.0;11.8125;12.9375;13.953125;15.09375;16.09375;17.234375;18.25;19.296875;-1,0.419207;0.207717;0.261905;0.826692;1.031912;1.06712;1.111319;1.19061;1.207445;1.302286;1.326722;1.377541;1.509508;-1,0.421875;0.203125;0.25;0.828125;1.03125;1.078125;1.109375;1.203125;1.203125;1.296875;1.3125;1.390625;1.515625;-1,409;409;409;409;409;409;409;409;409;409;409;409;409;-1,0;340820;2083471;3913689;5745162;7852724;9960837;12069004;14177246;16285587;18394054;20502677;22611489;-1,0;340817;434559;529085;625124;722581;820038;917496;1014955;1112415;1209876;1307338;1404801;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;-1,15;10;10;10;10;10;10;10;10;10;10;10;10;-1,15;15;15;15;15;15;15;15;15;15;15;15;15;-1,15320617;74257639;136040303;197831216;268488384;339166679;409844960;480531650;552414329;629146920;706354742;783570933;860795484;-1,427.45;478.12;502.42;550.39;758.47;999.15;1247.63;1494.29;1742.6;1997.95;2251.16;2504.51;2758.07;-1,433.57;475.11;525.6;704.83;965.62;1213.43;1460.48;1707.56;1952.65;2214.89;2467.79;2721.51;2974.95;-1
28,0,16,312.356,310.984,884494336,1854615552,925.18,10.817775;5.218135;6.418149;7.219508;8.611075;9.511552;10.636567;11.813103;12.899222;14.050955;15.141803;16.176371;17.194491;18.223672;19.305969;20.337124;-1,10.625;5.203125;6.390625;7.140625;8.40625;9.46875;10.625;11.765625;12.859375;13.984375;15.09375;16.109375;17.15625;18.21875;19.3125;20.25;-1,0.427773;0.120777;0.174208;0.276527;0.372691;0.373536;0.416575;0.41547;0.456444;0.467236;0.533227;0.514225;0.536489;0.555745;0.597382;0.604528;-1,0.421875;0.125;0.171875;0.28125;0.34375;0.375;0.421875;0.421875;0.46875;0.46875;0.515625;0.5;0.53125;0.546875;0.59375;0.609375;-1,405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;405;-1,0;346592;945674;1632919;2321397;3101858;3882415;4663116;5444017;6225182;7006683;7788600;8571021;9354042;10137767;10922308;-1,0;346585;441396;536990;634059;731929;829800;927672;1025545;1123419;1221294;1319170;1417047;1514925;1612804;1710684;-1,0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;-1,14;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;-1,15590205;37978902;63234375;88493886;116712840;144940169;173175851;201424001;231929247;262639626;293469271;324328106;355220287;386149968;417129709;448159447;-1,861.07;878.62;883.53;904.65;948.74;1004.69;1060.23;1117.65;1181.73;1237.7;1294.92;1352.45;1410.16;1466.69;1534.61;1615.88;-1,865.17;876.46;899.6;938.14;998.85;1054.07;1111.46;1167.77;1231.88;1288.91;1346.63;1403.16;1460.71;1523.79;1605.02;1687.02;-1
29,1,2,18.752,18.703,911560704,972599296,58.21,9.368515;4.784769,9.34375;4.765625,0.368455;1.15369,0.375;1.15625,380;380,0;314935,0;314934,0;3,3;0,3;3,14117909;34486498,885.73;902.51,889.45;927.57
30,0,11,264.167,263.141,913100800,3265986560,2243.89,11.136028;11.852613;13.136119;13.936333;15.556259;16.47261;17.674786;18.673376;21.016645;20.971526;22.040922;-1,11.09375;11.8125;13.015625;13.875;15.515625;16.359375;17.609375;18.59375;20.921875;20.875;21.984375;-1,0.433827;0.344071;0.419169;1.083897;1.264396;1.249658;1.319481;1.381569;1.559231;1.540649;1.706277;-1,0.421875;0.34375;0.421875;1.09375;1.265625;1.25;1.296875;1.375;1.5625;1.53125;1.6875;-1,454;454;454;454;454;454;454;454;454;454;454;-1,0;346368;3965963;7675521;11386404;15377697;19369583;23361553;27353646;31345911;35338408;-1,0;346356;443838;542137;642016;743345;844676;946010;1047347;1148687;1250030;-1,0;5;5;5;5;5;5;5;5;5;5;-1,23;18;18;18;18;18;18;18;18;18;18;-1,23;23;23;23;23;23;23;23;23;23;23;-1,15741307;134918797;257018036;379125513;510255220;641406052;772556876;904129802;1046983319;1190226064;1333583954;-1,888.23;940.86;946.65;967.62;1126.07;1300.34;1538.44;1797.84;2066.07;2342.93;2622.46;-1,892.27;928.16;951.3;1071.41;1281.47;1476.27;1733.55;1993.36;2279.63;2556.89;2836.48;-1
31,1,10,149.802,149.078,547721216,1914785792,1303.73,11.095365;6.614675;7.36567;8.387271;9.845936;10.924829;11.834244;12.61595;13.812366;14.939744,11.078125;6.546875;7.328125;8.375;9.828125;10.90625;11.65625;12.484375;13.796875;14.875,0.416586;0.164235;0.230789;0.504247;0.703906;0.777356;0.846415;0.921245;1.033013;4.756088,0.421875;0.15625;0.21875;0.515625;0.6875;0.78125;0.84375;0.90625;1.03125;4.734375,440;440;440;440;440;440;440;440;440;440,0;341491;1431306;2608110;3786201;5145335;6505089;7864957;9224978;10585204,0;341480;435417;530153;626438;723842;821265;918696;1016129;1113564,0;5;5;5;5;5;5;5;5;5,13;8;8;8;8;8;8;8;8;8,13;13;13;13;13;13;13;13;13;13,15518648;53621937;94558157;135498413;182260405;229047718;275843423;322643304;370393680;421105665,546.34;646.98;666.25;708.41;823.0;979.31;1130.27;1276.75;1434.25;1602.66,552.21;646.81;692.2;799.65;960.36;1110.86;1255.77;1409.37;1567.57;1826.11
32,1,5,46.129,46.016,979734528,1132163072,145.37,9.751409;4.187548;5.276512;6.224287;7.216809,9.703125;4.1875;5.28125;6.15625;7.1875,0.370448;0.075507;0.136015;0.166937;2.341273,0.375;0.078125;0.140625;0.171875;2.328125,429;429;429;429;429,0;325289;571038;899700;1229642,0;325284;414313;504137;595493,0;6;6;6;6,6;0;0;0;0,6;6;6;6;6,14761277;25682395;39305363;52932369;66580436,951.44;961.49;969.47;989.27;1014.21,955.34;962.0;985.59;1006.51;1079.74
33,0,15,312.302,311.312,986435584,3937959936,2814.79,9.817682;7.003972;8.145326;9.082948;10.690913;11.644053;12.663838;13.736615;14.742862;15.700057;16.710404;17.709483;18.730786;19.767177;20.789793;-1,9.796875;6.953125;8.109375;9.078125;10.625;11.609375;12.671875;13.703125;14.734375;15.65625;16.671875;17.6875;18.609375;19.6875;20.75;-1,0.38014;0.222648;0.255097;0.803632;0.998279;1.051102;1.086782;1.155126;1.18802;1.267433;1.545953;1.337744;1.463624;1.436505;1.515012;-1,0.390625;0.21875;0.25;0.8125;1.0;1.046875;1.078125;1.15625;1.1875;1.265625;1.515625;1.34375;1.46875;1.4375;1.5;-1,437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;-1,0;327653;2010185;3776194;5543444;7575431;9607932;11640433;13672934;15705435;17737936;19770437;21802938;23835439;25867940;-1,0;327649;418278;509681;602580;696865;791149;885433;979717;1074001;1168285;1262569;1356853;1451137;1545421;-1,0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;-1,13;8;8;8;8;8;8;8;8;8;8;8;8;8;8;-1,13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;-1,14872494;71821117;131488512;191159950;259338061;327537301;395740750;463939991;532405404;606429277;680903610;755377942;829848073;904322405;978796738;-1,957.4;989.52;995.7;1015.59;1156.52;1329.04;1512.52;1693.73;1878.14;2108.31;2335.84;2565.39;2805.89;3052.8;3300.0;-1,961.23;984.18;1006.02;1123.2;1315.49;1499.65;1681.77;1862.76;2068.48;2304.72;2534.24;2772.89;3013.53;3260.47;3508.19;-1
