index,steps,rules,atoms,variables,sccs,t_solve_list,t_ground_list,t_parse_list,mem_start_bytes_list,mem_solve_bytes_list,ground_file_bytes_list
505,2,1,-1,-1,-1,0.01s;2.309s;-1,3.452s;19.301s;-1,0.005s;0.007s;-1,26886144;41676800;-1,27189248;41676800;-1,12571731;629266428;-1
506,2,1,-1,-1,-1,0.011s;1.993s;-1,4.062s;20.985s;-1,0.005s;0.007s;-1,27480064;42729472;-1,27635712;42754048;-1,13579315;713903608;-1
507,1,13429676,430459,409150,0,0.01s;1.238s,3.838s;12.827s,0.007s;0.006s,27316224;42516480,27480064;50835456,13386605;331723096
508,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509,4,1,-1,-1,-1,0.011s;0.404s;0.663s;0.927s;-1,4.251s;12.962s;18.156s;25.954s;-1,0.006s;0.007s;0.008s;0.006s;-1,27111424;43565056;371724288;542978048;-1,27295744;43565056;371724288;542978048;-1,14392867;356724050;535336876;713949702;-1
510,2,1,-1,-1,-1,0.011s;1.962s;-1,3.791s;20.556s;-1,0.013s;0.024s;-1,27262976;42422272;-1,27676672;42422272;-1,13225113;704893290;-1
511,4,1,-1,-1,-1,0.01s;0.422s;0.738s;1.134s;-1,4.19s;14.752s;18.992s;25.374s;-1,0.005s;0.006s;0.006s;0.006s;-1,27607040;42291200;351068160;518537216;-1,27766784;42315776;351068160;518537216;-1,13019434;335026102;509605644;684185186;-1
512,1,1,-1,-1,-1,0.012s;-1,4.33s;-1,0.004s;-1,27021312;-1,27394048;-1,14391305;-1
513,2,1,-1,-1,-1,0.013s;1.209s;-1,4.5s;19.539s;-1,0.006s;0.007s;-1,27283456;43077632;-1,27508736;43077632;-1,13860909;545894282;-1
514,3,1,-1,-1,-1,0.011s;0.444s;0.788s;-1,3.954s;15.354s;24.839s;-1,0.007s;0.011s;0.009s;-1,29966336;42921984;363020288;-1,29966336;42921984;363020288;-1,13596424;347474748;528546735;-1
515,4,1,-1,-1,-1,0.011s;0.395s;0.649s;0.912s;-1,4.446s;14.144s;21.097s;24.208s;-1,0.005s;0.007s;0.006s;0.006s;-1,27389952;43651072;372281344;543797248;-1,27754496;43651072;372281344;543797248;-1,14393699;357240251;536121612;715018618;-1
516,3,1,-1,-1,-1,0.01s;0.668s;1.288s;-1,3.71s;15.47s;22.296s;-1,0.005s;0.008s;0.008s;-1,27176960;42524672;398151680;-1,27545600;42524672;398151680;-1,13443004;384118468;604249122;-1
517,3,1,-1,-1,-1,0.011s;0.679s;1.327s;-1,3.811s;14.814s;21.484s;-1,0.005s;0.009s;0.009s;-1,27136000;42856448;401276928;-1,27504640;42856448;401276928;-1,13719297;387339902;609560523;-1
518,4,1,-1,-1,-1,0.011s;0.384s;0.634s;0.898s;-1,3.963s;12.097s;17.511s;23.336s;-1,0.005s;0.009s;0.006s;0.005s;-1,27590656;43143168;360640512;526331904;-1,27742208;43143168;360640512;526331904;-1,13885777;345106532;517912283;690719834;-1
519,2,24530732,506017,537269,0,0.01s;1.803s;3.861s,3.176s;13.724s;20.882s,0.005s;0.007s;0.007s,27148288;41529344;403283968,27447296;41529344;484515840,12311578;389293023;622498807
520,2,22678326,547577,592934,0,0.01s;1.459s;2.861s,3.848s;14.635s;20.383s,0.005s;0.011s;0.007s,27189248;42852352;381341696,27557888;42852352;391471104,13711814;366660631;566830885
521,4,1,-1,-1,-1,0.011s;0.437s;0.788s;1.209s;-1,3.842s;13.898s;19.252s;25.944s;-1,0.007s;0.008s;0.01s;0.008s;-1,27127808;42758144;364535808;539099136;-1,27508736;42758144;364535808;539099136;-1,13621720;349226306;531195716;713166450;-1
522,3,1,-1,-1,-1,0.011s;0.97s;1.77s;-1,4.051s;16.445s;24.206s;-1,0.005s;0.008s;0.006s;-1,27287552;43278336;508665856;-1,27660288;43278336;508665856;-1,14122471;499157068;792427960;-1
523,1,1,-1,-1,-1,0.011s;-1,4.07s;-1,0.005s;-1,27267072;-1,27627520;-1,14087187;-1
524,1,1,-1,-1,-1,0.01s;-1,4.081s;-1,0.004s;-1,29782016;-1,29851648;-1,14290947;-1
525,3,1,-1,-1,-1,0.011s;0.434s;0.793s;-1,3.986s;13.995s;21.442s;-1,0.005s;0.006s;0.008s;-1,27611136;42930176;362700800;-1,27840512;42930176;362700800;-1,13588687;347128868;528031622;-1
526,3,1,-1,-1,-1,0.011s;0.414s;0.722s;-1,4.753s;15.185s;25.029s;-1,0.004s;0.005s;0.008s;-1,27348992;44036096;384987136;-1,27713536;44036096;384987136;-1,14932619;370588716;556139909;-1
527,3,1,-1,-1,-1,0.01s;0.999s;1.93s;-1,3.697s;15.484s;23.075s;-1,0.004s;0.006s;0.006s;-1,27602944;42160128;433725440;-1,27766784;42160128;433725440;-1,12930183;420804890;686825199;-1
528,3,1,-1,-1,-1,0.01s;1.046s;1.87s;-1,4.216s;18.201s;26.218s;-1,0.006s;0.008s;0.006s;-1,27320320;43683840;526299136;-1,27676672;41136128;526307328;-1,14557987;517547272;821281305;-1
529,3,1,-1,-1,-1,0.011s;2.002s;3.677s;-1,4.147s;16.238s;23.356s;-1,0.004s;0.007s;0.006s;-1,27414528;43192320;436457472;-1,27762688;43192320;436457472;-1,14091850;423846167;679455586;-1
530,4,1,-1,-1,-1,0.011s;0.389s;0.633s;0.881s;-1,4.323s;13.31s;19.381s;23.999s;-1,0.005s;0.007s;0.006s;0.007s;-1,27750400;43126784;367153152;534175744;-1,27770880;43126784;367153152;534372352;-1,13915783;351937220;528164856;704398224;-1
531,3,1,-1,-1,-1,0.011s;0.624s;1.276s;-1,4.609s;17.334s;24.448s;-1,0.005s;0.008s;0.008s;-1,27406336;44126208;452395008;-1,27762688;44134400;452395008;-1,15044390;440767157;679479498;-1
532,1,14379073,446776,424680,0,0.011s;1.304s,4.006s;12.789s,0.008s;0.008s,27709440;43102208,27799552;51662848,13939950;354868494
533,2,21813832,549343,598991,0,0.011s;1.321s;3.083s,4.021s;14.145s;20.034s,0.005s;0.007s;0.006s,27140096;43139072;370933760,27467776;43147264;463372288,13885806;355745166;541109931
534,4,1,-1,-1,-1,0.011s;0.383s;0.633s;0.889s;-1,4.02s;12.266s;18.3s;23.188s;-1,0.005s;0.011s;0.009s;0.009s;-1,27729920;43098112;357244928;521211904;-1,27897856;43102208;357244928;521211904;-1,13786145;341518397;512528263;683538129;-1
535,4,1,-1,-1,-1,0.01s;0.36s;0.586s;0.843s;-1,3.696s;11.238s;16.372s;21.796s;-1,0.006s;0.01s;0.007s;0.006s;-1,27373568;42180608;342339584;498946048;-1,27713536;42180608;342339584;498946048;-1,13094663;326138946;489470887;652817948;-1
536,1,1,-1,-1,-1,0.011s;-1,4.322s;-1,0.004s;-1,27348992;-1,27697152;-1,14804619;-1
537,2,1,-1,-1,-1,0.01s;1.353s;-1,3.645s;16.426s;-1,0.005s;0.007s;-1,27631616;42450944;-1,27840512;42450944;-1,13245397;583933209;-1
538,3,1,-1,-1,-1,0.011s;0.572s;1.153s;-1,4.39s;16.916s;24.839s;-1,0.006s;0.008s;0.008s;-1,27373568;43896832;406626304;-1,27729920;43896832;406626304;-1,14805961;393031862;607646246;-1
539,3,1,-1,-1,-1,0.011s;0.467s;0.837s;-1,4.527s;16.55s;24.675s;-1,0.005s;0.006s;0.008s;-1,27316224;43470848;381235200;-1,27676672;43470848;381235200;-1,14393449;366689346;557775138;-1
540,1,1,-1,-1,-1,0.011s;-1,4.06s;-1,0.005s;-1,27402240;-1,27766784;-1,14290054;-1
541,4,1,-1,-1,-1,0.01s;0.433s;0.773s;1.182s;-1,3.881s;14.915s;21.279s;25.942s;-1,0.004s;0.007s;0.01s;0.006s;-1,27586560;42536960;357752832;528740352;-1,27918336;42545152;357752832;528740352;-1,13316104;342079603;520332065;698585152;-1
542,3,1,-1,-1,-1,0.011s;0.413s;0.674s;-1,4.889s;14.372s;21.31s;-1,0.006s;0.006s;0.006s;-1,27787264;43724800;377049088;-1,28000256;43724800;377049088;-1,14522891;362252672;543634891;-1
543,4,1,-1,-1,-1,0.013s;0.528s;1.065s;1.509s;-1,3.763s;14.339s;22.438s;27.095s;-1,0.005s;0.006s;0.007s;0.007s;-1,27570176;42688512;375300096;564105216;-1,27848704;42688512;375300096;564105216;-1,13491306;360303585;557025238;753752077;-1
544,1,1,-1,-1,-1,0.01s;-1,3.914s;-1,0.005s;-1,27688960;-1,28033024;-1,13486340;-1
545,1,14664428,433980,565000,0,0.01s;1.752s,3.832s;15.924s,0.005s;0.007s,27934720;42741760,28139520;50966528,13439706;362869308
546,4,1,-1,-1,-1,0.01s;0.422s;0.739s;1.152s;-1,3.808s;12.858s;18.255s;24.103s;-1,0.004s;0.006s;0.006s;0.008s;-1,29941760;42418176;350859264;518225920;-1,29941760;42418176;350859264;518225920;-1,13094268;334769712;509247394;683725076;-1
547,4,1,-1,-1,-1,0.011s;0.42s;0.683s;0.97s;-1,4.449s;14.141s;19.609s;26.168s;-1,0.005s;0.006s;0.006s;0.007s;-1,27840512;44257280;385015808;562868224;-1,28045312;44261376;385015808;562868224;-1,15009943;370476480;555965906;741455332;-1
548,3,1,-1,-1,-1,0.011s;0.557s;1.106s;-1,4.197s;15.628s;21.958s;-1,0.005s;0.008s;0.007s;-1,27799552;43610112;399622144;-1,28012544;43610112;399622144;-1,14395227;385555344;595952165;-1
549,4,1,-1,-1,-1,0.011s;0.389s;0.648s;0.897s;-1,3.954s;12.262s;17.701s;23.996s;-1,0.005s;0.007s;0.007s;0.008s;-1,27783168;43151360;361877504;528175104;-1,27996160;43151360;361877504;528175104;-1,13908288;346343548;519772254;693200960;-1
550,3,1,-1,-1,-1,0.011s;0.737s;1.395s;-1,4.07s;16.166s;23.925s;-1,0.004s;0.006s;0.006s;-1,27795456;43610112;423432192;-1,28131328;43610112;423432192;-1,14368658;410297431;645424294;-1
551,3,1,-1,-1,-1,0.011s;0.672s;1.304s;-1,3.593s;14.695s;22.819s;-1,0.004s;0.008s;0.007s;-1,27901952;42582016;399372288;-1,28098560;42594304;399372288;-1,13324207;385214798;605627834;-1
552,1,1,-1,-1,-1,0.011s;-1,3.778s;-1,0.005s;-1,27738112;-1,28078080;-1,13583255;-1
553,4,1,-1,-1,-1,0.011s;0.407s;0.672s;0.934s;-1,4.25s;13.83s;19.2s;25.449s;-1,0.006s;0.008s;0.006s;0.009s;-1,29962240;43884544;377090048;550985728;-1,29962240;43884544;377090048;550985728;-1,14602960;362207472;543572051;724951930;-1
554,3,1,-1,-1,-1,0.011s;1.233s;2.293s;-1,4.023s;17.56s;25.623s;-1,0.007s;0.008s;0.01s;-1,27910144;43245568;578093056;-1,28110848;43245568;578093056;-1,14049859;571381442;917060814;-1
555,4,1,-1,-1,-1,0.01s;0.438s;0.788s;1.2s;-1,3.879s;13.775s;19.318s;26.359s;-1,0.006s;0.007s;0.007s;0.007s;-1,27545600;42782720;364793856;539578368;-1,27889664;42782720;364793856;539578368;-1,13683866;349544131;531705745;713867359;-1
556,1,1,-1,-1,-1,0.011s;-1,3.896s;-1,0.006s;-1,27807744;-1,28012544;-1,13785013;-1
557,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
558,3,1,-1,-1,-1,0.011s;1.244s;2.42s;-1,3.83s;16.683s;25.078s;-1,0.006s;0.008s;0.008s;-1,27303936;42647552;484900864;-1,27648000;42647552;484900864;-1,13494792;473942225;787173370;-1
559,2,1,-1,-1,-1,0.011s;2.089s;-1,4.547s;21.495s;-1,0.005s;0.008s;-1,27435008;43614208;-1,27791360;43614208;-1,14601277;769313170;-1
560,1,1,-1,-1,-1,0.011s;-1,4.256s;-1,0.007s;-1,27754496;-1,27971584;-1,14600810;-1
561,1,14271561,446717,423177,0,0.011s;1.753s,3.922s;13.994s,0.005s;0.011s,27492352;34222080,27811840;59715584,4742404;353816592
562,2,27118281,571205,611115,0,0.011s;1.997s;4.338s,4.067s;16.56s;24.068s,0.004s;0.008s;0.007s,27697152;43278336;442867712,27893760;43278336;537006080,14166320;430523557;689703193
563,3,1,-1,-1,-1,0.011s;0.422s;0.766s;-1,3.834s;13.621s;19.286s;-1,0.006s;0.007s;0.008s;-1,27430912;42663936;360976384;-1,27688960;42668032;360976384;-1,13559234;345541488;525601687;-1
564,3,1,-1,-1,-1,0.01s;1.28s;2.43s;-1,3.75s;13.289s;18.982s;-1,0.005s;0.008s;0.008s;-1,27574272;42520576;361046016;-1,27795456;42524672;361046016;-1,13293338;345516793;525468549;-1
565,3,1,-1,-1,-1,0.011s;0.463s;0.847s;-1,4.313s;15.227s;21.4s;-1,0.004s;0.007s;0.008s;-1,27635712;43839488;388689920;-1,27844608;43843584;388689920;-1,14599370;374296476;569290245;-1
566,1,1,-1,-1,-1,0.01s;-1,4.238s;-1,0.007s;-1,27455488;-1,27815936;-1,14612234;-1
567,3,1,-1,-1,-1,0.011s;1.686s;4.101s;-1,4.503s;16.652s;23.221s;-1,0.005s;0.008s;0.008s;-1,27410432;41988096;406654976;-1,27770880;42168320;406667264;-1,14782398;393055365;607605113;-1
568,3,1,-1,-1,-1,0.011s;0.462s;0.843s;-1,4.243s;14.99s;21.608s;-1,0.006s;0.007s;0.007s;-1,27443200;43536384;382611456;-1,27795456;43536384;382611456;-1,14468469;368090787;559876950;-1
569,2,21480901,542057,590702,0,0.011s;1.307s;2.497s,3.87s;13.918s;19.486s,0.005s;0.01s;0.007s,27308032;42790912;365555712,27664384;42795008;375668736,13685585;350316086;532863884
570,2,1,-1,-1,-1,0.011s;1.417s;-1,3.831s;18.252s;-1,0.006s;0.011s;-1,27414528;42962944;-1,27766784;42962944;-1,13799934;610331001;-1
571,4,1,-1,-1,-1,0.011s;0.392s;0.652s;0.905s;-1,3.986s;12.462s;18.272s;23.888s;-1,0.006s;0.007s;0.007s;0.008s;-1,27410432;43085824;361349120;527478784;-1,27758592;43085824;361349120;527478784;-1,13984142;345987722;519233396;692479070;-1
572,4,1,-1,-1,-1,0.01s;0.395s;0.655s;0.916s;-1,4.123s;12.81s;18.441s;24.445s;-1,0.005s;0.008s;0.007s;0.008s;-1,27348992;43470848;372363264;544026624;-1,27705344;43470848;372363264;544026624;-1,14393725;357487552;536485772;715489535;-1
573,4,1,-1,-1,-1,0.011s;0.445s;0.798s;1.216s;-1,3.902s;13.829s;19.68s;25.985s;-1,0.005s;0.008s;0.007s;0.007s;-1,27656192;43012096;367030272;542879744;-1,27873280;43012096;367030272;542879744;-1,13784680;351756195;535073450;718390705;-1
574,4,1,-1,-1,-1,0.01s;0.369s;0.61s;0.859s;-1,3.709s;11.431s;16.587s;22.309s;-1,0.004s;0.007s;0.006s;0.006s;-1,27684864;42536960;349642752;509853696;-1,27901952;42541056;349642752;509853696;-1,13263274;333643175;500731412;667819649;-1
575,3,1,-1,-1,-1,0.01s;0.436s;0.789s;-1,3.945s;13.849s;19.544s;-1,0.007s;0.008s;0.006s;-1,27369472;42807296;364851200;-1,27725824;42811392;364851200;-1,13684614;349557441;531725166;-1
576,4,1,-1,-1,-1,0.01s;0.384s;0.621s;0.889s;-1,4.545s;12.873s;18.771s;24.345s;-1,0.005s;0.008s;0.005s;0.007s;-1,27365376;40894464;353705984;516050944;-1,27721728;40902656;353705984;513523712;-1,13511548;338038605;507314723;676591834;-1
577,1,1,-1,-1,-1,0.01s;-1,4.392s;-1,0.005s;-1,27570176;-1,27852800;-1,14160299;-1
578,2,1,-1,-1,-1,0.011s;1.322s;-1,4.468s;20.71s;-1,0.004s;0.008s;-1,27774976;43040768;-1,27983872;43040768;-1,13848051;490969022;-1
579,1,1,-1,-1,-1,0.01s;-1,3.702s;-1,0.006s;-1,27926528;-1,28123136;-1,13196456;-1
580,4,1,-1,-1,-1,0.01s;0.373s;0.588s;0.831s;-1,4.086s;12.261s;17.411s;24.57s;-1,0.005s;0.007s;0.007s;0.006s;-1,27422720;42196992;340074496;495652864;-1,27717632;42201088;340111360;495652864;-1,12996517;323804607;485969057;648148627;-1
581,1,1,-1,-1,-1,0.01s;-1,4.529s;-1,0.004s;-1,27439104;-1,27787264;-1,14494111;-1
582,1,1,-1,-1,-1,0.01s;-1,4.104s;-1,0.005s;-1,27426816;-1,27779072;-1,13243360;-1
583,3,1,-1,-1,-1,0.01s;0.386s;0.643s;-1,3.877s;12.283s;18.077s;-1,0.005s;0.006s;0.006s;-1,27492352;43065344;361517056;-1,27848704;43065344;361517056;-1,13908502;346094305;519398390;-1
584,2,20904331,542932,596991,0,0.011s;1.224s;4.383s,3.962s;13.971s;19.227s,0.005s;0.007s;0.007s,27537408;42946560;359006208,27889664;42946560;715874304,13818753;343511968;515533531
585,1,1,-1,-1,-1,0.01s;-1,4.075s;-1,0.004s;-1,27377664;-1,27725824;-1,13239622;-1
586,2,1,-1,-1,-1,0.012s;1.476s;-1,5.09s;22.099s;-1,0.006s;0.007s;-1,27463680;43892736;-1,27815936;43892736;-1,14759906;631388253;-1
587,3,1,-1,-1,-1,0.01s;0.473s;0.861s;-1,4.526s;16.219s;25.909s;-1,0.005s;0.007s;0.008s;-1,27336704;44052480;396333056;-1,27701248;44052480;396333056;-1,15013230;382445522;581719804;-1
588,4,1,-1,-1,-1,0.01s;0.366s;2.705s;4.459s;-1,3.79s;13.09s;18.133s;22.773s;-1,0.004s;0.007s;0.007s;0.008s;-1,27480064;42405888;344735744;502501376;-1,27828224;42405888;344735744;502501376;-1,13265794;328624067;493165756;657714913;-1
589,3,1,-1,-1,-1,0.01s;0.725s;1.349s;-1,4.073s;16.913s;24.275s;-1,0.006s;0.006s;0.006s;-1,27639808;42881024;409042944;-1,27840512;42881024;409042944;-1,13814361;395502362;622092282;-1
590,3,1,-1,-1,-1,0.01s;0.721s;1.632s;-1,4.348s;16.537s;26.393s;-1,0.005s;0.007s;0.008s;-1,27799552;43003904;431808512;-1,28127232;43003904;431808512;-1,13890941;419038753;671645235;-1
591,4,1,-1,-1,-1,0.01s;0.391s;0.635s;0.893s;-1,4.446s;14.25s;20.658s;23.001s;-1,0.008s;0.011s;0.011s;0.012s;-1,27660288;42786816;354500608;517214208;-1,27832320;42786816;354500608;517214208;-1,13640720;338798036;508490047;678280350;-1
592,3,1,-1,-1,-1,0.011s;0.844s;1.451s;-1,4.187s;17.502s;22.992s;-1,0.006s;0.007s;0.008s;-1,27688960;42889216;455962624;-1,28016640;42889216;455962624;-1,13747973;444335778;695095119;-1
593,4,1,-1,-1,-1,0.01s;0.385s;0.771s;0.899s;-1,3.962s;12.546s;17.925s;24.86s;-1,0.004s;0.006s;0.007s;0.007s;-1,27623424;43044864;359321600;524402688;-1,27942912;43044864;359321600;524402688;-1,13882942;343832082;516000432;688168782;-1
594,4,1,-1,-1,-1,0.011s;0.413s;0.704s;0.971s;-1,4.563s;14.428s;20.927s;27.549s;-1,0.005s;0.006s;0.006s;0.007s;-1,27611136;43855872;382246912;558911488;-1,27938816;43855872;382246912;558911488;-1,14828406;367846452;552026425;736206398;-1
595,1,14462563,460433,438269,0,0.01s;1.834s,4.211s;13.625s,0.005s;0.007s,27607040;43491328,27934720;70070272,14391977;357229363
596,2,1,-1,-1,-1,0.01s;2.157s;-1,4.406s;22.516s;-1,0.005s;0.007s;-1,27619328;43970560;-1,27951104;43970560;-1,14872944;765293519;-1
597,1,1,-1,-1,-1,0.009s;-1,3.514s;-1,0.007s;-1,27967488;-1,28426240;-1,12913236;-1
598,5,1,-1,-1,-1,0.01s;0.372s;0.593s;0.853s;1.138s;-1,3.462s;11.446s;15.818s;21.446s;27.312s;-1,0.006s;0.008s;0.007s;0.009s;0.008s;-1,27992064;42164224;341147648;497115136;653074432;-1,28450816;42164224;341147648;497115136;653074432;-1,12845213;324762586;487408647;650056449;812706832;-1
599,3,1,-1,-1,-1,0.011s;0.702s;1.356s;-1,3.931s;15.255s;21.63s;-1,0.007s;0.007s;0.008s;-1,27947008;43233280;409649152;-1,28405760;43233280;409649152;-1,14003412;395956089;623094110;-1
600,4,1,-1,-1,-1,0.01s;0.507s;1.019s;1.474s;-1,3.623s;13.819s;19.392s;27.012s;-1,0.009s;0.01s;0.011s;0.01s;-1,28053504;42446848;367362048;551755776;-1,28512256;42446848;367362048;551755776;-1,13112840;351926963;544043089;736159843;-1
601,4,1,-1,-1,-1,0.011s;0.382s;0.628s;0.886s;-1,3.871s;12.708s;18.38s;25.748s;-1,0.007s;0.009s;0.009s;0.011s;-1,28090368;42889216;355237888;518524928;-1,28553216;42889216;355237888;518524928;-1,13677482;340054025;510347676;680656447;-1
602,3,1,-1,-1,-1,0.01s;0.44s;0.831s;-1,3.99s;14.193s;22.005s;-1,0.005s;0.013s;0.006s;-1,27914240;33394688;372953088;-1,28254208;33394688;372953088;-1,4838912;359128902;546302930;-1
603,1,1,-1,-1,-1,0.011s;-1,3.854s;-1,0.005s;-1,27824128;-1,27987968;-1,13264252;-1
604,3,1,-1,-1,-1,0.011s;1.113s;2.148s;-1,4.581s;18.276s;26.567s;-1,0.005s;0.008s;0.007s;-1,27639808;41824256;470802432;-1,28004352;42020864;471052288;-1,14249729;460450647;751967651;-1
605,4,1,-1,-1,-1,0.011s;0.418s;0.751s;1.162s;-1,4.03s;13.926s;19.806s;25.669s;-1,0.006s;0.007s;0.007s;0.008s;-1,27701248;42688512;353292288;521854976;-1,28037120;42688512;353292288;521854976;-1,13140978;337097800;512808188;688518576;-1
606,1,1,-1,-1,-1,0.01s;-1,3.835s;-1,0.006s;-1,27701248;-1,28045312;-1,13361251;-1
607,2,1,-1,-1,-1,0.01s;2.364s;-1,4.149s;22.137s;-1,0.007s;0.007s;-1,27680768;43827200;-1,28033024;43827200;-1,14309505;801997279;-1
608,3,1,-1,-1,-1,0.01s;0.657s;1.262s;-1,3.801s;14.911s;21.588s;-1,0.006s;0.009s;0.007s;-1,27975680;42573824;381894656;-1,28000256;42590208;381894656;-1,12949958;366567760;576998517;-1
609,4,1,-1,-1,-1,0.011s;0.399s;0.671s;0.913s;-1,4.018s;12.692s;19.311s;24.458s;-1,0.005s;0.007s;0.008s;0.008s;-1,27566080;43511808;362979328;529719296;-1,27930624;43511808;362979328;529719296;-1,13936061;347211462;521085808;694960253;-1
610,3,1,-1,-1,-1,0.01s;0.564s;1.122s;-1,4.249s;16.913s;24.668s;-1,0.006s;0.008s;0.008s;-1,27873280;44015616;397475840;-1,28082176;44015616;397475840;-1,14342269;382919378;592018172;-1
611,4,1,-1,-1,-1,0.011s;0.45s;0.788s;1.197s;-1,3.813s;15.188s;21.879s;26.167s;-1,0.007s;0.007s;0.007s;0.007s;-1,27574272;43147264;364564480;538992640;-1,27938816;43155456;364564480;538992640;-1,13560414;348786977;530560461;712333945;-1
612,3,1,-1,-1,-1,0.01s;1.716s;3.638s;-1,4.143s;16.436s;22.583s;-1,0.005s;0.006s;0.008s;-1,27635712;42053632;419512320;-1,28000256;42299392;419512320;-1,14445630;405817003;638853205;-1
613,2,1,-1,-1,-1,0.011s;1.316s;-1,4.101s;19.103s;-1,0.01s;0.009s;-1,27697152;43720704;-1,28045312;43720704;-1,14195504;498070672;-1
614,3,1,-1,-1,-1,0.011s;0.428s;0.765s;-1,4.066s;13.979s;20.954s;-1,0.005s;0.012s;0.007s;-1,28057600;43053056;358371328;-1,28250112;43053056;358371328;-1,13339985;342228132;520599717;-1
615,3,1,-1,-1,-1,0.01s;0.574s;1.157s;-1,4.039s;15.404s;21.907s;-1,0.006s;0.007s;0.009s;-1,27795456;43208704;411389952;-1,28139520;43208704;411389952;-1,13654463;397572261;613168664;-1
616,3,1,-1,-1,-1,0.011s;0.44s;0.798s;-1,3.994s;14.202s;21.172s;-1,0.004s;0.007s;0.008s;-1,27684864;43241472;365010944;-1,28049408;43241472;365010944;-1,13634692;349235858;531261595;-1
617,3,1,-1,-1,-1,0.011s;0.742s;1.421s;-1,4.51s;17.476s;25.265s;-1,0.006s;0.009s;0.008s;-1,27656192;44163072;424554496;-1,28016640;44163072;424554496;-1,14659914;411130565;647226061;-1
618,3,1,-1,-1,-1,0.01s;0.69s;1.377s;-1,4.262s;16.148s;25.069s;-1,0.006s;0.009s;0.008s;-1,27979776;43253760;399052800;-1,28303360;43253760;399052800;-1,13641174;384489301;605251121;-1
619,1,1,-1,-1,-1,0.01s;-1,3.91s;-1,0.005s;-1,27885568;-1,28229632;-1,13339800;-1
620,2,1,-1,-1,-1,0.011s;1.881s;-1,4.051s;20.965s;-1,0.005s;0.007s;-1,27975680;43442176;-1,28323840;43442176;-1,13849790;341917539;-1
621,4,1,-1,-1,-1,0.01s;0.415s;0.746s;1.141s;-1,3.972s;13.867s;21.013s;26.658s;-1,0.004s;0.007s;0.006s;0.007s;-1,27803648;42639360;350797824;518090752;-1,28155904;42639360;350797824;518090752;-1,13044341;334466217;508810926;683156260;-1
622,1,1,-1,-1,-1,0.01s;-1,4.553s;-1,0.005s;-1,28028928;-1,28352512;-1,13939397;-1
623,4,1,-1,-1,-1,0.011s;0.376s;0.62s;0.873s;-1,3.906s;16.535s;18.35s;25.476s;-1,0.005s;0.006s;0.008s;0.008s;-1,27807744;43139072;352366592;513773568;-1,28180480;43147264;352366592;513773568;-1,13534782;336121035;504452866;672784697;-1
624,1,1,-1,-1,-1,0.01s;-1,4.261s;-1,0.005s;-1,28135424;-1,28475392;-1,14138627;-1
625,4,1,-1,-1,-1,0.012s;0.423s;0.736s;1.151s;-1,3.605s;13.38s;19.446s;26.346s;-1,0.004s;0.006s;0.008s;0.006s;-1,27734016;42491904;348471296;514551808;-1,28073984;42500096;348471296;514551808;-1,12947337;332046140;505132567;678218994;-1
626,3,1,-1,-1,-1,0.01s;1.734s;3.269s;-1,4.309s;17.242s;23.092s;-1,0.006s;0.007s;0.007s;-1,28205056;43716608;412528640;-1,28389376;43716608;412528640;-1,14140200;398574558;627381189;-1
627,2,1,-1,-1,-1,0.01s;3.208s;-1,4.298s;25.11s;-1,0.007s;0.009s;-1,27787264;44126208;-1,28098560;44126208;-1,14633823;982439752;-1
628,4,1,-1,-1,-1,0.01s;0.402s;0.663s;0.926s;-1,4.157s;12.722s;18.901s;25.084s;-1,0.005s;0.007s;0.007s;0.008s;-1,27893760;43827200;370991104;541794304;-1,28233728;43827200;370991104;541794304;-1,14340298;355620706;533702639;711784572;-1
629,1,1,-1,-1,-1,0.01s;-1,3.996s;-1,0.006s;-1,27766784;-1,28127232;-1,13141714;-1
630,3,1,-1,-1,-1,0.011s;0.534s;2.937s;-1,4.077s;17.776s;23.529s;-1,0.005s;0.007s;0.007s;-1,27770880;43282432;382488576;-1,28110848;43282432;382488576;-1,13736862;367396819;568029960;-1
631,4,1,-1,-1,-1,0.01s;0.434s;0.747s;1.173s;-1,3.693s;15.066s;18.931s;26.988s;-1,0.006s;0.007s;0.008s;0.007s;-1,28229632;42717184;355459072;524992512;-1,28254208;42717184;355459072;524992512;-1,13023077;339182329;515901671;692621634;-1
632,4,1,-1,-1,-1,0.01s;0.431s;0.766s;1.162s;-1,4.056s;14.07s;21.574s;26.243s;-1,0.006s;0.007s;0.008s;0.006s;-1,28327936;43114496;358146048;529158144;-1,28643328;43126784;358146048;529158144;-1,13340209;341924253;520144988;698365723;-1
633,2,1,-1,-1,-1,0.011s;1.253s;-1,4.141s;18.166s;-1,0.006s;0.012s;-1,28196864;44118016;-1,28389376;44118016;-1,14459989;569340807;-1
634,3,1,-1,-1,-1,0.01s;0.435s;2.722s;-1,3.965s;13.854s;20.289s;-1,0.006s;0.007s;0.011s;-1,27906048;43352064;369500160;-1,28266496;43352064;369500160;-1,13663088;353842050;538194569;-1
635,4,1,-1,-1,-1,0.01s;0.437s;0.785s;1.199s;-1,3.881s;13.767s;19.599s;26.602s;-1,0.005s;0.008s;0.008s;0.006s;-1,28110848;43307008;364666880;539086848;-1,28323840;40644608;364666880;539086848;-1,13560550;348786443;530559468;712332493;-1
