index,models,steps,total_wall,total_cpu,mem_start_bytes,mem_end_bytes,mem_delta_bytes,wall_ground_list,cpu_ground_list,wall_solve_list,cpu_solve_list,consts_size_list,rules_list,atoms_list,rel_facts_list,rel_nonfacts_list,rel_total_list,aspif_bytes_list,mem_grounding_mb_list,mem_solve_mb_list
-104,1,7,2.27,2.267,1440550912,1440550912,0.0,0.115086;0.144668;0.157935;0.203486;0.241147;0.262354;0.292662,0.114975;0.144534;0.157707;0.203381;0.241004;0.261787;0.292229,0.004454;0.005908;0.016491;0.044652;0.068624;0.136498;0.137093,0.004454;0.005902;0.01644;0.044615;0.06855;0.136055;0.136759,433;433;433;433;433;433;433,0;6673;14554;23119;39807;56859;74121,0;6014;7868;9985;12409;14834;17259,1;11;11;11;11;11;11,66;56;56;56;56;56;56,67;67;67;67;67;67;67,295022;680068;1097900;1859817;2662714;3473754;4301217,1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82,1373.82;1373.82;1373.82;1373.82;1373.82;1373.82;1373.82
-105,0,30,181.533,181.248,1440550912,4031184896,2470.62,0.18119;1.389012;1.419469;1.828072;1.982663;2.139024;2.299652;2.464511;2.612467;2.763155;2.929375;3.098249;3.269055;3.43708;3.596569;3.808608;3.952264;4.149151;4.346086;4.503846;4.689126;4.89336;5.062376;5.388101;5.431327;5.641819;5.792865;5.948506;6.162146;6.325439,0.181073;1.387251;1.418302;1.825955;1.980513;2.136159;2.296126;2.46152;2.609574;2.759512;2.926524;3.094829;3.266271;3.434745;3.594199;3.806069;3.948426;4.144513;4.339033;4.499327;4.685085;4.888072;5.057193;5.383714;5.427928;5.636864;5.789469;5.945239;6.158732;6.322033,0.022405;0.30535;0.617015;0.960295;0.994327;1.056261;1.140709;1.213882;1.199815;1.284756;1.405524;1.392597;1.418952;1.511519;1.703547;1.604709;1.651028;1.724493;1.829937;1.946471;1.936836;2.31052;2.110105;2.160142;2.212945;2.269194;2.362585;2.475562;2.61976;2.573028,0.022391;0.30451;0.615235;0.958542;0.991349;1.053609;1.137486;1.209427;1.194892;1.279096;1.399838;1.388693;1.416903;1.507703;1.69751;1.598293;1.644987;1.71736;1.821689;1.938002;1.928884;2.303654;2.103286;2.148866;2.205987;2.262033;2.353294;2.466949;2.610047;2.562858,453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453;453,0;14505;330623;650303;1062577;1488174;1913997;2340036;2766327;3192906;3619809;4047072;4474731;4902822;5331381;5760444;6190047;6620226;7051017;7482456;7914579;8347422;8781021;9215412;9650631;10086714;10523697;10961616;11400507;11840406,0;8899;18368;28411;39870;51536;63203;74871;86540;98210;109881;121553;133226;144900;156575;168251;179928;191606;203285;214965;226646;238328;250011;261695;273380;285066;296753;308441;320130;331820,1;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35,154;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120;120,155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155;155,680114;16130651;31736907;51201650;71149636;91105991;111070407;131042981;151031968;171029123;191050987;212072616;233331877;254689562;276055287;297453773;318868548;340316277;361780144;383277014;404806545;426360650;447947618;469567330;491227931;512921290;534655679;556422758;578239209;600088164,1373.82;1373.82;1373.82;1373.82;1439.03;1478.06;1516.97;1623.71;1677.37;1730.81;1788.53;1887.04;1971.65;2035.3;2151.76;2186.28;2252.99;2319.84;2386.82;2465.5;2546.52;2640.37;2771.93;2905.31;3036.96;3170.39;3305.28;3442.1;3578.57;3714.97,1373.82;1373.82;1373.82;1439.03;1478.06;1516.97;1623.71;1677.37;1730.81;1788.53;1887.04;1971.65;2035.3;2151.76;2186.28;2252.99;2319.84;2386.82;2465.5;2546.52;2632.63;2763.93;2902.47;3029.49;3161.89;3297.55;3434.36;3570.83;3707.24;3844.44
-106,0,30,27.152,27.121,26030080,425422848,380.89,0.123836;0.153458;0.172334;0.216676;0.248002;0.275418;0.312319;0.338031;0.370951;0.406089;0.442434;0.469067;0.501923;0.537171;0.570465;0.607211;0.642794;0.676867;0.714737;0.756587;0.789786;0.843203;0.880112;0.920564;0.965377;1.012042;1.060549;1.100287;1.138837;1.200052,0.123718;0.153385;0.172243;0.216563;0.247881;0.275233;0.312155;0.33787;0.370763;0.405886;0.440792;0.468611;0.501638;0.536718;0.569653;0.606854;0.642081;0.676504;0.713646;0.756086;0.789113;0.84203;0.878319;0.919347;0.964493;1.010362;1.059476;1.098863;1.13825;1.199495,0.007795;0.005317;0.015891;0.02568;0.029344;0.034011;0.043319;0.042592;0.04442;0.051757;0.067336;0.058245;0.069344;0.068139;0.076033;0.081625;0.094788;0.094179;0.103516;0.116135;0.123277;0.145906;0.142919;0.159722;0.178139;0.205287;0.198831;0.215628;0.240875;0.262546,0.007789;0.005312;0.015882;0.02566;0.029323;0.033982;0.043276;0.042541;0.04425;0.051678;0.066772;0.058127;0.069264;0.067935;0.075947;0.081458;0.093992;0.094031;0.103317;0.115944;0.123089;0.145567;0.14261;0.159508;0.177168;0.204884;0.198538;0.215038;0.24052;0.262185,437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437;437,0;9721;20550;32554;51444;70604;89932;109500;129392;149704;170544;192032;214300;237492;261764;287284;314232;342800;373192;405624;440324;477532;517500;560492;606784;656664;710432;768400;830892;898244,0;6588;8724;11138;13806;16474;19143;21813;24484;27156;29829;32503;35178;37854;40531;43209;45888;48568;51249;53931;56614;59298;61983;64669;67356;70044;72733;75423;78114;80806,1;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7,86;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80,87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87,426092;950404;1532054;2433239;3358983;4284762;5226861;6185369;7168471;8176143;9208405;10289771;11412134;12583671;13820684;15123306;16507756;17974148;19547086;21234697;23037043;24978599;27067612;29312276;31737161;34350493;37168624;40207982;43493102;47023964,28.94;31.57;32.75;38.38;45.01;51.65;59.39;65.27;73.01;79.64;89.58;95.29;103.02;117.73;122.01;131.3;139.29;159.6;165.38;175.28;189.25;201.54;231.62;239.16;253.7;276.43;325.29;335.6;347.46;372.57,29.51;32.23;36.32;43.57;50.62;57.84;64.29;73.01;78.63;89.58;95.27;101.56;117.47;122.01;131.3;137.7;159.6;165.38;175.28;189.25;201.28;231.62;239.16;253.7;276.17;325.29;335.6;346.69;372.57;405.71
-107,1,7,1.24,1.239,277909504,277942272,0.03,0.098502;0.10013;0.104811;0.117859;0.129778;0.142514;0.158742,0.098375;0.100065;0.104736;0.117797;0.12972;0.142447;0.158671,0.002188;0.001217;0.00198;0.003884;0.00572;0.008051;0.029679,0.002188;0.001217;0.00198;0.003884;0.005716;0.008015;0.029662,435;435;435;435;435;435;435,0;5550;7918;10492;14537;19326;24182,0;5529;6441;7445;8583;9796;11047,13;27;27;27;27;27;27,29;15;15;15;15;15;15,42;42;42;42;42;42;42,237642;335967;442487;598125;778363;958606;1163412,265.04;265.04;265.04;265.04;265.04;265.04;265.04,265.04;265.04;265.04;265.04;265.04;265.04;265.07
-108,1,11,1.398,1.397,277942272,278110208,0.16,0.093507;0.077186;0.078696;0.078638;0.080012;0.081666;0.08501;0.088262;0.091919;0.096526;0.097936,0.093398;0.077145;0.07863;0.07858;0.079965;0.081629;0.084974;0.088225;0.09188;0.096474;0.097889,0.001889;0.000524;0.000548;0.000572;0.000614;0.000712;0.000893;0.001007;0.001243;0.001724;0.019283,0.001889;0.000524;0.000548;0.000571;0.000614;0.000712;0.000893;0.001006;0.001243;0.001724;0.019274,443;443;443;443;443;443;443;443;443;443;443,0;5317;5486;5688;5898;6117;6346;6677;7051;7485;7998,0;5298;5470;5650;5839;6035;6246;6474;6704;6936;7170,1;20;20;20;20;20;20;20;20;20;20,19;0;0;0;0;0;0;0;0;0;0,20;20;20;20;20;20;20;20;20;20;20,221271;229465;245848;254042;262233;278634;286825;303207;319589;344164;368766,265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.23,265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.07;265.23;265.23
-109,0,30,14.818,14.809,278110208,317169664,37.25,0.105141;0.11777;0.123154;0.130765;0.150585;0.170917;0.191528;0.206774;0.227466;0.245565;0.26655;0.284075;0.303088;0.32251;0.342006;0.360955;0.380649;0.396991;0.419513;0.437504;0.457198;0.475103;0.49465;0.512654;0.532866;0.55114;0.570138;0.592527;0.610335;0.631411,0.105085;0.117704;0.123097;0.130659;0.150514;0.170825;0.191346;0.206674;0.227353;0.245457;0.266437;0.28395;0.302849;0.322363;0.341795;0.360786;0.380461;0.396794;0.419159;0.437285;0.45697;0.474849;0.494447;0.512405;0.532485;0.550703;0.569877;0.591996;0.60976;0.630963,0.002083;0.001416;0.002024;0.004922;0.0077;0.008346;0.009058;0.010392;0.010563;0.011949;0.01223;0.013689;0.014274;0.014796;0.015633;0.01618;0.019769;0.017056;0.017999;0.018579;0.019517;0.020356;0.02184;0.021821;0.027815;0.031647;0.023612;0.024511;0.028617;0.02645,0.002083;0.001411;0.002024;0.004918;0.007696;0.008341;0.00905;0.010389;0.010555;0.011934;0.012221;0.013678;0.014269;0.014781;0.015616;0.016169;0.019744;0.017038;0.017978;0.018559;0.019495;0.020341;0.021819;0.0218;0.027772;0.03161;0.023574;0.024333;0.028573;0.026416,434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434;434,0;5883;13387;21148;29042;39936;50942;61948;72954;83960;94966;105972;116978;127984;138990;149996;161002;172008;183014;194020;205026;216032;227038;238044;249050;260056;271062;282068;293074;304080,0;5863;6873;7920;9125;10593;12060;13527;14994;16461;17928;19395;20862;22329;23796;25263;26730;28197;29664;31131;32598;34065;35532;36999;38466;39933;41400;42867;44334;45801,34;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53;53,254071;467080;696467;925854;1237176;1573071;1925347;2269445;2613538;2957624;3309924;3654010;3998084;4350360;4694456;5046769;5390865;5734972;6087241;6431339;6775426;7127696;7471803;7815917;8168185;8512277;8864549;9208641;9552725;9905005,265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;277.21;295.26;295.26;295.26;302.48,265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.23;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;265.87;277.21;295.26;295.26;295.26;302.48;302.48
-110,1,12,19.965,19.94,255315968,409174016,146.73,0.133797;0.341307;0.374624;0.465524;0.54571;0.611715;0.66955;0.738443;0.789452;0.855544;0.919776;0.984201,0.133739;0.34113;0.374442;0.465155;0.54541;0.611407;0.669211;0.737751;0.789034;0.854507;0.919168;0.983536,0.007991;0.021401;0.05737;0.116904;0.172005;0.180767;0.263448;0.752815;1.196508;1.599779;5.461304;0.981448,0.007986;0.021378;0.057149;0.116755;0.171805;0.180376;0.263106;0.751719;1.193694;1.596839;5.451535;0.980046,467;467;467;467;467;467;467;467;467;467;467;467,0;9828;70156;132122;213349;302661;392073;481595;571244;661074;751128;841457,0;7118;10901;15017;19680;24520;29362;34206;39052;43900;48750;53602,1;30;30;30;30;30;30;30;30;30;30;30,98;69;69;69;69;69;69;69;69;69;69;69,99;99;99;99;99;99;99;99;99;99;99;99,442514;3186927;6185285;9970071;14049834;18137851;22225846;26322022;30426365;34538855;38659505;42796584,243.49;243.49;243.49;243.49;243.49;272.36;302.27;311.1;319.81;328.89;364.46;377.25,243.49;243.49;243.49;243.49;272.36;302.27;311.1;319.81;328.89;364.46;377.25;390.22
-111,0,30,12.772,12.763,290496512,307245056,15.97,0.10749;0.103761;0.1125;0.129097;0.143178;0.156245;0.171094;0.187398;0.199694;0.21314;0.230847;0.240935;0.255789;0.271518;0.28653;0.298659;0.312843;0.328859;0.343902;0.358509;0.374384;0.38802;0.403955;0.417415;0.429774;0.447046;0.459194;0.476162;0.493318;0.512749,0.107384;0.103687;0.112445;0.129041;0.143047;0.156106;0.170987;0.187182;0.199592;0.213025;0.230702;0.240821;0.255673;0.271244;0.286258;0.298496;0.312689;0.328685;0.343605;0.358218;0.374205;0.387824;0.40362;0.417195;0.429556;0.446716;0.458804;0.475923;0.492957;0.512492,0.003117;0.002095;0.004257;0.008091;0.00852;0.010283;0.010841;0.012561;0.013155;0.015648;0.014797;0.018546;0.018008;0.022157;0.01999;0.025513;0.023658;0.030577;0.026072;0.034023;0.029381;0.038746;0.033871;0.043851;0.036907;0.053937;0.042142;0.055082;0.051552;0.062148,0.003117;0.002095;0.004252;0.008083;0.008513;0.010268;0.010831;0.012549;0.013139;0.015632;0.014784;0.018515;0.017985;0.022122;0.019956;0.02549;0.023629;0.030521;0.026041;0.033975;0.029347;0.038684;0.033816;0.043794;0.036845;0.053864;0.04209;0.05498;0.051466;0.062046,452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452;452,0;6393;9219;12438;17752;23137;28537;33958;39407;44892;50422;56007;61658;67387;73207;79132;85177;91358;97692;104197;110892;117797;124933;132322;139987;147952;156242;164883;173902;183327,0;5752;6707;7793;9012;10232;11452;12672;13892;15112;16332;17552;18772;19992;21212;22432;23652;24872;26092;27312;28532;29752;30972;32192;33412;34632;35852;37072;38292;39512,1;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15,49;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35,50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50;50,270433;409744;565397;794779;1024192;1261751;1507532;1761509;2015472;2269451;2531638;2793813;3055988;3326353;3596722;3867082;4153818;4440551;4735463;5030399;5341723;5661225;5988916;6324819;6677124;7037594;7414462;7807717;8209148;8635146,277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;284.76;284.76;284.76;293.01,277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;277.04;284.76;284.76;284.76;293.01;293.01
-112,0,30,14.183,14.172,307245056,318320640,10.56,0.106076;0.109668;0.118116;0.141763;0.158455;0.174749;0.192644;0.209885;0.225346;0.242952;0.258847;0.27424;0.289902;0.307363;0.323055;0.341444;0.356935;0.374063;0.392695;0.410322;0.426267;0.443816;0.461836;0.476364;0.495644;0.50693;0.533805;0.541697;0.560688;0.577224,0.105958;0.109614;0.118042;0.141565;0.158365;0.174533;0.192529;0.209766;0.225237;0.242837;0.258588;0.273967;0.289741;0.307204;0.322895;0.341162;0.356623;0.373883;0.392455;0.409985;0.42598;0.443598;0.461455;0.47584;0.495172;0.506488;0.533539;0.541429;0.559957;0.576591,0.002713;0.002447;0.005926;0.010143;0.011402;0.012151;0.013803;0.014382;0.01641;0.016481;0.017291;0.019023;0.019434;0.02031;0.021191;0.023125;0.022978;0.024254;0.025398;0.026186;0.026902;0.028129;0.029997;0.030076;0.03091;0.032175;0.03332;0.034049;0.040799;0.036103,0.002708;0.002447;0.005922;0.010139;0.011393;0.012141;0.0138;0.014369;0.016393;0.016466;0.017277;0.019002;0.019416;0.020286;0.021152;0.023102;0.022956;0.024207;0.025363;0.02615;0.026867;0.028095;0.029955;0.030034;0.030832;0.032083;0.033268;0.033991;0.040445;0.035913,448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448;448,0;6139;10633;15480;23665;31936;40207;48478;56749;65020;73291;81562;89833;98104;106375;114646;122917;131188;139459;147730;156001;164272;172543;180814;189085;197356;205627;213898;222169;230440,0;5725;6761;7985;9423;10866;12309;13752;15195;16638;18081;19524;20967;22410;23853;25296;26739;28182;29625;31068;32511;33954;35397;36840;38283;39726;41169;42612;44055;45498,1;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14,45;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32,46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46,262232;483433;721048;1073313;1433771;1818812;2203861;2588908;2973963;3359015;3752290;4137343;4522404;4907437;5300688;5685724;6070791;6464058;6849099;7234164;7619209;8012459;8397485;8782539;9167587;9560805;9945868;10330934;10724177;11109200,293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;303.57,293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;293.01;303.57;303.57
-113,1,14,3.764,3.76,318320640,318320640,0.0,0.104354;0.099839;0.107077;0.119429;0.133472;0.146065;0.15942;0.172876;0.188207;0.201662;0.217739;0.231397;0.247017;0.26288,0.104295;0.099635;0.10687;0.119358;0.133227;0.145954;0.159193;0.172723;0.188105;0.201134;0.217591;0.231288;0.246889;0.262692,0.002494;0.001519;0.002881;0.00581;0.007073;0.007816;0.009279;0.016573;0.028177;0.025777;0.065382;0.096323;0.141122;0.08016,0.002494;0.001519;0.00288;0.00581;0.00707;0.007807;0.009273;0.016562;0.028156;0.025759;0.06532;0.095923;0.140985;0.080088,453;453;453;453;453;453;453;453;453;453;453;453;453;453,0;5939;8266;10799;14907;19437;24049;28784;33717;38865;44251;50008;56234;62797,0;5626;6440;7378;8468;9596;10730;11868;13010;14156;15306;16460;17618;18780,1;20;20;20;20;20;20;20;20;20;20;20;20;20,43;24;24;24;24;24;24;24;24;24;24;24;24;24,44;44;44;44;44;44;44;44;44;44;44;44;44;44,254041;360556;483442;655496;843939;1040561;1237168;1458367;1679565;1908969;2154757;2416922;2695478;2982253,303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57,303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57
-114,0,30,5.608,5.602,318320640,318320640,0.0,0.097746;0.080131;0.083014;0.084426;0.087505;0.089734;0.094585;0.098818;0.10333;0.106959;0.112195;0.115117;0.120089;0.12298;0.12848;0.132845;0.134845;0.14089;0.143918;0.148203;0.15174;0.156625;0.16069;0.163934;0.169118;0.173242;0.177488;0.181617;0.184839;0.190758,0.09769;0.080088;0.082974;0.084328;0.087453;0.089689;0.094541;0.098707;0.103229;0.10691;0.112141;0.115012;0.120001;0.122833;0.128389;0.132693;0.134722;0.140555;0.143845;0.147724;0.151501;0.156494;0.160612;0.163853;0.168904;0.172906;0.176961;0.181529;0.184617;0.19052,0.001936;0.000562;0.000632;0.000784;0.000984;0.001042;0.001191;0.001335;0.00134;0.001389;0.001486;0.001595;0.001608;0.001713;0.001822;0.001908;0.00192;0.001985;0.002103;0.002164;0.002342;0.00227;0.00237;0.002442;0.00252;0.002617;0.002776;0.002764;0.002894;0.003115,0.001936;0.000561;0.000632;0.000784;0.000979;0.001042;0.001191;0.001334;0.00134;0.001389;0.001486;0.001595;0.001608;0.001713;0.001822;0.001908;0.00192;0.001979;0.002098;0.002164;0.002342;0.00227;0.00237;0.002442;0.002515;0.002616;0.002771;0.002759;0.002889;0.003111,438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438;438,0;5309;5595;5927;6277;6736;7201;7782;8364;8946;9528;10110;10692;11274;11856;12438;13020;13602;14184;14766;15348;15930;16512;17094;17676;18258;18840;19422;20004;20586,0;5300;5553;5816;6107;6425;6757;7102;7447;7792;8137;8482;8827;9172;9517;9862;10207;10552;10897;11242;11587;11932;12277;12622;12967;13312;13657;14002;14347;14692,10;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23,221277;237660;254057;270452;286834;311412;335987;352372;376968;401560;426133;450715;475293;491690;516271;540845;565423;590014;606406;630994;655581;680172;704748;729332;753921;778494;803071;835844;860437;885017,303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57,303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57;303.57
-115,1,7,0.864,0.863,318320640,318320640,0.0,0.095342;0.077853;0.07948;0.080968;0.082054;0.082485;0.0867,0.095293;0.077817;0.07944;0.080775;0.081987;0.082414;0.086661,0.001867;0.000526;0.000572;0.000632;0.000663;0.000788;0.017444,0.001867;0.000526;0.000572;0.000632;0.000662;0.000788;0.017438,428;428;428;428;428;428;428,0;5242;5415;5620;5834;6056;6287,0;5228;5401;5581;5769;5963;6171,1;19;19;19;19;19;19,18;0;0;0;0;0;0,19;19;19;19;19;19;19,221312;229505;237696;254080;262271;270464;286846,303.57;303.57;303.57;303.57;303.57;303.57;303.57,303.57;303.57;303.57;303.57;303.57;303.57;303.57
-116,1,7,1.287,1.286,318320640,318320640,0.0,0.106049;0.102645;0.109886;0.116509;0.133192;0.149776;0.163165,0.105991;0.102594;0.109829;0.116457;0.132991;0.149264;0.163091,0.002226;0.001229;0.001827;0.003235;0.005748;0.01292;0.030218,0.002226;0.001224;0.001827;0.003231;0.005742;0.012903;0.030207,446;446;446;446;446;446;446,0;5823;7695;9959;12379;16539;21026,0;5809;6698;7665;8746;9947;11147,25;32;32;32;32;32;32,33;26;26;26;26;26;26,58;58;58;58;58;58;58,245837;327789;417912;508046;655510;819375;999603,303.57;303.57;303.57;303.57;303.57;303.57;303.57,303.57;303.57;303.57;303.57;303.57;303.57;303.57
